fips,% Foreign Born,Veterans,Mean Travel Time,Median Household Income,Below Poverty Level,Total Number of Firms,% Black-owned Firms,% Asian-owned Firms,% Hispanic-owned Firms,% Women-owned Firms,Manufacturers Shipments ($1000),Retail Sales ($1000),Retail Sales per Capita,Building permits,Population per Square Mile,Ben Carson,Carly Fiorina,Chris Christie,Donald Trump,Jeb Bush,John Kasich,Marco Rubio,Mike Huckabee,Rand Paul,Rick Santorum,Ted Cruz,Most Votes
5121,0.6,1405,29.2,34418,21.8,1427,0,0,0,14.2,148093,137421,7618,11,27.6,112,0,0,735,0,61,380,0,0,0,655,"('Votes', 'Donald Trump')"
5123,2.4,1905,20.6,30873,28.4,2007,33.3,0,1.4,38.8,0,353772,13206,0,44.5,68,0,0,598,0,19,236,0,0,0,494,"('Votes', 'Donald Trump')"
5125,2.2,10509,25.6,55348,8.6,9517,1.7,1.5,0,23.9,366948,1157723,12137,326,148,1046,0,0,6934,0,723,6119,0,0,0,7507,"('Votes', 'Ted Cruz')"
5127,4.8,961,23,37448,20,776,0,0,0,0,203046,48651,4308,42,12.6,93,0,0,715,0,50,283,0,0,0,484,"('Votes', 'Donald Trump')"
5129,0.8,745,29.4,30779,26.1,728,0,0,0,19.8,0,59109,7339,0,12.3,148,0,0,939,0,65,332,0,0,0,852,"('Votes', 'Donald Trump')"
5131,9.5,10175,17.7,40471,21.2,10763,2.5,3.4,2.2,0,5676530,1825534,14995,414,236.4,990,0,0,6030,0,1002,4473,0,0,0,5686,"('Votes', 'Donald Trump')"
5133,16.9,1055,21.4,35153,24.4,908,0,0,3.6,25.3,0,160591,9806,8,30.2,141,0,0,593,0,36,253,0,0,0,495,"('Votes', 'Donald Trump')"
5135,1.4,2092,27.9,30861,23.9,0,0,0,0,0,0,155959,8792,8,28.6,235,0,0,1241,0,90,579,0,0,0,722,"('Votes', 'Donald Trump')"
5137,0.8,1342,21.1,29832,25.5,1918,0,0,0,17.8,0,108393,9100,8,20.4,194,0,0,993,0,62,430,0,0,0,780,"('Votes', 'Donald Trump')"
5139,2.1,3090,18.2,37435,21.5,3612,10.5,0.7,0,27.4,3901892,526384,12261,87,40.1,187,0,0,1188,0,87,662,0,0,0,1138,"('Votes', 'Donald Trump')"
5141,1.6,1901,28.7,32517,24.5,1819,0,0,0,0,0,152073,9238,3,24.4,164,0,0,1198,0,107,674,0,0,0,958,"('Votes', 'Donald Trump')"
5143,11.6,12056,20.6,41248,20.7,17653,0,1.2,4.4,22.4,3497554,2723279,13987,1131,215.6,1541,0,0,7968,0,1291,8730,0,0,0,8890,"('Votes', 'Ted Cruz')"
5145,2.5,6022,22.8,42487,17.5,7525,1,0,0.7,17.2,1168164,803511,10907,116,74.5,979,0,0,4074,0,292,2877,0,0,0,4395,"('Votes', 'Ted Cruz')"
5147,0.7,581,19.3,28259,24.3,391,0,0,0,24.6,0,64736,8451,0,12.4,20,0,0,130,0,5,46,0,0,0,85,"('Votes', 'Donald Trump')"
5149,12.7,1426,20.4,35535,22.7,1297,0,0,0,24.3,449599,109292,5001,1,23.9,136,0,0,911,0,47,496,0,0,0,784,"('Votes', 'Donald Trump')"
6001,30.8,63738,28.8,72112,12.5,140342,6.8,24.4,8.9,32.2,25236865,17909054,12359,3438,2043.6,0,0,0,19951,0,5108,0,0,0,0,3208,"('Votes', 'Donald Trump')"
6003,3.8,177,23.7,58636,16.6,122,0,0,0,0,0,0,0,3,1.6,0,0,0,122,0,18,0,0,0,0,7,"('Votes', 'Donald Trump')"
6005,5.7,4631,30,53684,12.6,3491,0,0,0,23,142958,1800754,46797,22,64.1,0,0,0,3605,0,366,0,0,0,0,285,"('Votes', 'Donald Trump')"
6007,7.5,18453,20.3,43752,20.4,17307,1.2,2.7,0,30.9,987397,2400652,11025,550,134.4,0,0,0,15695,0,1441,0,0,0,0,1458,"('Votes', 'Donald Trump')"
6009,4.2,5216,35.5,55295,10.9,5365,0,0,0,24.7,0,292762,6249,70,44.7,0,0,0,4902,0,418,0,0,0,0,392,"('Votes', 'Donald Trump')"
6011,23.3,1126,21.2,52158,12.5,1234,0,0,0,25.9,288416,208543,9884,58,18.6,0,0,0,1342,0,108,0,0,0,0,109,"('Votes', 'Donald Trump')"
6013,23.5,57474,33.3,78756,10.5,95688,4.1,14.8,10.9,31.2,32021431,11763753,11641,2001,1465.2,0,0,0,28612,0,6936,0,0,0,0,3476,"('Votes', 'Donald Trump')"
6015,6.5,2770,14.2,37909,21.8,1604,0,0,0,28,0,206291,7176,9,28.4,0,0,0,1536,0,118,0,0,0,0,174,"('Votes', 'Donald Trump')"
6017,8.7,16792,28.8,69297,9,21265,0,2.4,6.5,26.9,662228,1619711,9216,190,106,0,0,0,17651,0,2095,0,0,0,0,1583,"('Votes', 'Donald Trump')"
6019,21.9,42944,22.1,45563,26,58745,3.9,11.3,21.4,29.4,7827264,9808267,11022,1892,156.2,0,0,0,37672,0,3893,0,0,0,0,5150,"('Votes', 'Donald Trump')"
6021,17.2,1514,21.8,43023,18.8,1903,0,0,16.6,26.1,278276,203958,7320,30,21.4,0,0,0,1699,0,140,0,0,0,0,172,"('Votes', 'Donald Trump')"
6023,5.7,10437,17.5,41426,20.4,14689,0,0,0,26.9,877020,1726357,13428,234,37.7,0,0,0,4613,0,599,0,0,0,0,699,"('Votes', 'Donald Trump')"
6025,32.3,6405,20.8,41807,23.3,10129,2.6,0,52.2,28.8,1207866,1727258,10771,246,41.8,0,0,0,2222,0,217,0,0,0,0,436,"('Votes', 'Donald Trump')"
6027,10.4,1720,14.8,44796,12.8,1709,0,0,0,0,0,241967,13876,7,1.8,0,0,0,1414,0,160,0,0,0,0,124,"('Votes', 'Donald Trump')"
6029,20.6,44753,23.6,48552,22.9,53051,4.4,0,24,31.4,9456205,7876043,10037,2297,103.3,0,0,0,33838,0,2931,0,0,0,0,4917,"('Votes', 'Donald Trump')"
6031,20.1,10609,21.4,48133,21,6194,0,6.8,27.1,35,2107702,1035901,7017,434,110.1,0,0,0,7046,0,459,0,0,0,0,866,"('Votes', 'Donald Trump')"
6033,8.6,6777,27.5,36548,25,4961,0.9,0,0,31.6,0,557902,8630,45,51.5,0,0,0,2261,0,259,0,0,0,0,209,"('Votes', 'Donald Trump')"
6035,7,3119,19.4,53107,16.9,1829,0,0,0,20.3,0,260422,7440,6,7.7,0,0,0,2508,0,138,0,0,0,0,222,"('Votes', 'Donald Trump')"
6037,35.1,331642,29.3,55909,17.8,1046940,5.7,17.5,21.6,30.2,153343705,119111840,12236,17659,2419.6,0,0,0,179130,0,33559,0,0,0,0,30775,"('Votes', 'Donald Trump')"
6039,21.5,8266,25.5,45625,22.8,9543,0,5.1,23.7,26.3,1452945,1010216,6956,214,70.6,0,0,0,8247,0,700,0,0,0,0,1074,"('Votes', 'Donald Trump')"
6041,19,15439,28.6,90839,7.7,42712,0.9,0,0,33.9,397211,4589300,18648,390,485.1,0,0,0,6409,0,2318,0,0,0,0,596,"('Votes', 'Donald Trump')"
6043,4.7,2153,32,49820,16.1,1437,0,0,0,0,0,84507,4705,24,12.6,0,0,0,1940,0,195,0,0,0,0,259,"('Votes', 'Donald Trump')"
6045,12.5,6798,18.6,43469,20,11015,0.3,0,0,27.6,773447,1259064,14716,109,25.1,0,0,0,1769,0,221,0,0,0,0,165,"('Votes', 'Donald Trump')"
6047,25.6,11102,26.3,42591,25.4,12639,2.6,9.1,24.8,30.2,3954248,2001290,8233,169,132.2,0,0,0,6712,0,571,0,0,0,0,849,"('Votes', 'Donald Trump')"
6049,7.1,996,16.9,36212,21,893,0,0,0,0,0,53025,5827,8,2.5,0,0,0,1019,0,51,0,0,0,0,89,"('Votes', 'Donald Trump')"
6051,17,850,16.2,61757,8.5,2137,0,0,0,21.3,0,154316,12032,29,4.7,0,0,0,830,0,147,0,0,0,0,85,"('Votes', 'Donald Trump')"
6053,29.9,21572,22.5,59168,17,31711,2.4,7.5,21.8,32.5,2227640,4541144,11293,361,126.5,0,0,0,8079,0,1912,0,0,0,0,956,"('Votes', 'Donald Trump')"
6055,22.4,9410,23.6,70443,10.1,12794,0,5.4,10.3,31.1,4529328,1665005,12619,147,182.4,0,0,0,4000,0,820,0,0,0,0,386,"('Votes', 'Donald Trump')"
6057,6,10085,24.6,57353,12,14492,0,0,0,28.7,664601,1077159,11111,290,103.1,0,0,0,7628,0,889,0,0,0,0,548,"('Votes', 'Donald Trump')"
6059,30.4,131229,26.3,75422,12.4,329380,1.3,19.2,12.4,28.4,49131942,45022513,15221,9291,3807.7,0,0,0,146888,0,21285,0,0,0,0,16844,"('Votes', 'Donald Trump')"
6061,10.6,29780,26.9,72725,8.7,36890,1.2,6.6,5.3,28.3,3023419,6180067,18622,1990,247.6,0,0,0,25700,0,3364,0,0,0,0,2212,"('Votes', 'Donald Trump')"
6063,5.1,2276,22.9,45794,15.2,2277,0,0,0,23,130591,175272,8506,32,7.8,0,0,0,2588,0,261,0,0,0,0,193,"('Votes', 'Donald Trump')"
6065,21.9,135139,32,56529,16.2,163248,5.2,8,24,30.4,13623526,24146447,11745,6761,303.8,0,0,0,82814,0,7502,0,0,0,0,7232,"('Votes', 'Donald Trump')"
6067,19.9,94398,25.7,55064,17.6,108950,6.4,14.9,8.5,32.1,7282833,15599967,11357,1761,1470.8,0,0,0,43099,0,7206,0,0,0,0,5052,"('Votes', 'Donald Trump')"
6069,20.1,2715,30.2,66237,11.9,3652,0,0,0,30.3,630311,352941,6475,105,39.8,0,0,0,1455,0,191,0,0,0,0,184,"('Votes', 'Donald Trump')"
6071,21.1,104576,29.9,54090,18.7,151888,7.9,11.5,27.7,30.6,18907342,21717402,10897,3405,101.5,0,0,0,69186,0,5883,0,0,0,0,8165,"('Votes', 'Donald Trump')"
6073,23.4,234211,24.4,62962,14.4,291124,2.9,10,15.2,29.9,27541073,38710620,13009,6875,735.8,0,0,0,124255,0,16572,0,0,0,0,12275,"('Votes', 'Donald Trump')"
6075,35.6,29478,30.5,75604,13.5,105030,2.7,24,6.6,30.1,2077457,12399960,15516,2711,17179.1,0,0,0,7244,0,2963,0,0,0,0,1084,"('Votes', 'Donald Trump')"
6077,23.1,35277,29.4,53380,18.2,41137,5.7,16.2,17.4,31,8272476,7109680,10687,1265,492.6,0,0,0,22042,0,2325,0,0,0,0,2633,"('Votes', 'Donald Trump')"
6079,10.4,21244,21.1,58697,14.3,29920,0,3.6,7.9,27.7,2548202,3548407,13559,983,81.7,0,0,0,19313,0,2980,0,0,0,0,2129,"('Votes', 'Donald Trump')"
6081,34,32332,25.7,88202,7.6,74604,1.6,18.6,11.7,29.9,17918237,10198837,14625,1461,1602.2,0,0,0,12984,0,3867,0,0,0,0,1499,"('Votes', 'Donald Trump')"
6083,23.4,26102,19.4,62779,16,39834,0,5.9,13.9,28.3,3174119,4983368,12443,755,155,0,0,0,18167,0,3071,0,0,0,0,2002,"('Votes', 'Donald Trump')"
6085,37.1,66749,25,91702,10.2,156084,0,28.5,10.8,29.7,45088754,26491464,15367,9932,1381,0,0,0,35568,0,10894,0,0,0,0,6012,"('Votes', 'Donald Trump')"
6087,18.3,12471,25.4,66519,14.6,29122,0,4.8,0,34.2,1502419,3725362,14894,291,589.4,0,0,0,5883,0,1639,0,0,0,0,721,"('Votes', 'Donald Trump')"
6089,5.2,17765,20.1,44651,17.5,0,0,0,0,0,662910,2526411,14088,242,46.9,0,0,0,14822,0,1120,0,0,0,0,1566,"('Votes', 'Donald Trump')"
6091,7.1,440,27.5,39009,19.4,0,0,0,0,0,0,0,0,4,3.4,0,0,0,497,0,33,0,0,0,0,32,"('Votes', 'Donald Trump')"
6093,5.4,4744,18.8,37709,21,4549,0,0,5.2,29.3,257841,403309,9120,19,7.2,0,0,0,3573,0,266,0,0,0,0,296,"('Votes', 'Donald Trump')"
6095,20.1,34948,28.9,67177,13,27428,8.9,15.5,11.3,30.9,8377320,4827955,11892,646,503,0,0,0,17548,0,2266,0,0,0,0,1949,"('Votes', 'Donald Trump')"
6097,16.6,33151,25.3,63356,11.9,52458,0,0,7.8,30.4,5841879,6427191,13929,663,307.1,0,0,0,16602,0,4425,0,0,0,0,2034,"('Votes', 'Donald Trump')"
6099,20.5,25311,26.6,49297,20.3,31324,2.6,8.6,16.2,30,9475984,5661922,11180,454,344.2,0,0,0,15390,0,1557,0,0,0,0,2201,"('Votes', 'Donald Trump')"
6101,22.7,6740,27.4,50408,16.7,6625,0,0,0,28.2,494893,1065391,11644,79,157.3,0,0,0,4697,0,356,0,0,0,0,416,"('Votes', 'Donald Trump')"
6103,8.9,5608,23.3,41924,19.7,4272,0,0,0,32,556745,735399,12103,78,21.5,0,0,0,3940,0,226,0,0,0,0,340,"('Votes', 'Donald Trump')"
6105,3.4,1648,18.3,36890,19.2,1481,0,0,0,0,0,69188,4966,30,4.3,0,0,0,1026,0,110,0,0,0,0,106,"('Votes', 'Donald Trump')"
6107,22.8,18289,21.3,42708,26.2,24881,1.4,0,26.1,27.2,5015960,3900853,9373,1092,91.7,0,0,0,15334,0,1259,0,0,0,0,1577,"('Votes', 'Donald Trump')"
6109,4.8,5375,25.1,48426,14.5,5706,0,0,0,0,222524,582426,10460,55,24.9,0,0,0,4949,0,426,0,0,0,0,440,"('Votes', 'Donald Trump')"
6111,22.8,47834,24.6,76544,11.1,80179,1.3,7,15,28.8,8769037,11083611,14036,1314,446.7,0,0,0,38493,0,6499,0,0,0,0,4787,"('Votes', 'Donald Trump')"
6113,21.7,10321,21.6,55918,19.1,14782,0,10.5,11.2,29.9,1853300,1765735,9106,218,197.9,0,0,0,5110,0,1089,0,0,0,0,557,"('Votes', 'Donald Trump')"
6115,12.3,6420,29.5,44902,21.6,4111,0,0,11,41.6,169975,423597,5908,201,114.2,0,0,0,3210,0,198,0,0,0,0,318,"('Votes', 'Donald Trump')"
10001,5.3,18340,25.8,55149,12.9,11242,10.4,3.8,2.5,26.2,2361835,2589237,17024,998,276.9,0,0,0,8294,0,1669,0,0,0,0,2324,"('Votes', 'Donald Trump')"
10003,10,36340,24.8,64537,10.7,43660,10.1,5.1,2.1,26.5,20268769,8633413,16358,1908,1263.2,0,0,0,16384,0,8807,0,0,0,0,5878,"('Votes', 'Donald Trump')"
10005,6.8,20401,24.2,52710,13.4,20285,4.5,1.6,1.7,24.3,3049335,2979433,16103,2288,210.6,0,0,0,17794,0,3749,0,0,0,0,2908,"('Votes', 'Donald Trump')"
12001,10.7,17015,19.9,42149,24.9,20676,7.8,3.8,6.7,31.6,0,3152244,13124,762,282.7,0,0,0,9241,0,1902,6979,0,0,0,5213,"('Votes', 'Donald Trump')"
12003,1,1979,29.4,49236,17.3,1727,0,0,0,26.2,0,180555,7052,47,46.3,0,0,0,2163,0,70,769,0,0,0,971,"('Votes', 'Donald Trump')"
12005,4.9,22243,21.3,47461,14.7,15465,0,0,2.7,29,1254295,2471968,15138,601,222.6,0,0,0,14426,0,1412,5832,0,0,0,7153,"('Votes', 'Donald Trump')"
12007,2.5,2741,27.1,40259,18.2,2106,0,0,0,0,0,215629,7436,2,97,0,0,0,1802,0,94,700,0,0,0,964,"('Votes', 'Donald Trump')"
12009,8.7,68817,23.7,48039,13.5,45939,6.1,2.9,5.3,30.4,6767571,6593988,12339,1286,535,0,0,0,45483,0,6250,24330,0,0,0,19334,"('Votes', 'Donald Trump')"
12011,31.5,92575,27.2,51251,14.3,237524,16.4,3.7,22.1,29.8,7160772,30886257,17680,2462,1444.9,0,0,0,52759,0,7674,30370,0,0,0,13773,"('Votes', 'Donald Trump')"
12013,2.7,1598,28.8,32780,23.5,1034,0,0,0,0,0,64750,4791,8,25.8,0,0,0,524,0,27,206,0,0,0,356,"('Votes', 'Donald Trump')"
12015,9.7,24867,23.3,44378,12.6,13987,0,0,0,26.4,0,1898114,12072,610,235.2,0,0,0,16525,0,2314,6106,0,0,0,4214,"('Votes', 'Donald Trump')"
12017,4.8,21097,25.9,39100,16.8,12451,2.5,0,0,30.9,0,1405565,10051,233,242.8,0,0,0,15232,0,1707,4993,0,0,0,4862,"('Votes', 'Donald Trump')"
12019,6.6,26014,32.1,59482,9.8,15242,6.3,4.2,4.5,28.8,0,2005718,10997,915,315.8,0,0,0,19374,0,1643,8471,0,0,0,7832,"('Votes', 'Donald Trump')"
12021,22.9,30603,23.6,55843,14.1,38309,3.3,1.8,15.5,26.8,606697,5186468,16546,3610,160.9,0,0,0,30071,0,7061,15594,0,0,0,10555,"('Votes', 'Donald Trump')"
12023,3.4,7694,22.3,38070,19.8,5089,5.7,0,3.4,24.7,351463,862158,12692,80,84.7,0,0,0,4019,0,264,1436,0,0,0,2438,"('Votes', 'Donald Trump')"
12027,17.6,2802,24.6,34963,29.6,1899,0,0,0,24,0,280786,8001,112,54.7,0,0,0,1445,0,103,424,0,0,0,452,"('Votes', 'Donald Trump')"
12029,2.7,2085,25.7,33981,17.4,919,0,0,0,0,0,49120,3303,24,23.3,0,0,0,1103,0,31,206,0,0,0,349,"('Votes', 'Donald Trump')"
12031,9.5,85376,23.6,48323,16.9,69495,14.1,4.9,6.3,29.8,11222050,13316700,15688,3446,1133.9,0,0,0,52588,0,5638,29844,0,0,0,19957,"('Votes', 'Donald Trump')"
12033,5.6,34292,22.2,43918,18.1,24187,9.5,3.7,2.4,30.6,2117030,4055667,13404,698,453.4,0,0,0,20856,0,3092,12708,0,0,0,11365,"('Votes', 'Donald Trump')"
12035,13.4,11345,26.4,47233,16.6,9695,0,0,0,0,235664,684121,7766,548,197.1,0,0,0,9684,0,1029,3361,0,0,0,2385,"('Votes', 'Donald Trump')"
12037,3.2,1235,22.3,38328,20.6,1758,0,0,0,0,0,92324,8191,8,21.6,0,0,0,629,0,73,249,0,0,0,246,"('Votes', 'Donald Trump')"
12039,6.6,3285,28,35380,26.5,2765,35.1,0,0,29.8,262901,440290,9422,23,89.8,0,0,0,995,0,110,462,0,0,0,742,"('Votes', 'Donald Trump')"
12041,3,1815,31.3,38406,24.1,1104,0,0,0,0,0,52477,3102,37,48.4,0,0,0,1860,0,79,384,0,0,0,777,"('Votes', 'Donald Trump')"
12043,14.7,1205,24.5,34694,24.5,354,0,0,0,29.4,0,13064,1191,14,16,0,0,0,632,0,38,162,0,0,0,226,"('Votes', 'Donald Trump')"
12045,3.2,1384,24.4,40455,16.4,1232,0,0,0,0,0,76286,4840,92,28.1,0,0,0,1038,0,89,392,0,0,0,517,"('Votes', 'Donald Trump')"
12047,3.7,1311,24.2,37716,23.6,816,0,0,0,35.5,0,103218,7243,9,28.8,0,0,0,581,0,29,126,0,0,0,252,"('Votes', 'Donald Trump')"
12049,20.8,1388,25.6,37125,29.6,1363,0,0,22,0,0,400142,13878,17,43.5,0,0,0,1113,0,55,434,0,0,0,519,"('Votes', 'Donald Trump')"
12051,24.9,1820,27.5,35425,26.7,2489,0,0,34.3,0,0,345685,8774,24,34,0,0,0,1290,0,69,645,0,0,0,552,"('Votes', 'Donald Trump')"
12053,6.5,21514,30,41024,15.4,13476,3.6,0,8.7,26.6,312518,1654088,9789,378,365.6,0,0,0,15479,0,1433,4743,0,0,0,4738,"('Votes', 'Donald Trump')"
12055,10.9,12995,21.9,35560,20.1,7360,0,3.7,14.4,24.1,306138,1089559,11060,92,97.2,0,0,0,7480,0,780,3147,0,0,0,3055,"('Votes', 'Donald Trump')"
12057,15.5,94536,25.7,49596,16.8,114841,8.6,4.5,19.9,28.6,9444867,19110290,16335,7490,1204.9,0,0,0,53062,0,9147,37084,0,0,0,25968,"('Votes', 'Donald Trump')"
12059,2.6,1872,29.7,35511,23.8,937,0,0,0,20.3,0,73133,3825,31,41.6,0,0,0,1239,0,64,454,0,0,0,812,"('Votes', 'Donald Trump')"
12061,10.4,15463,21.8,44772,15.1,15401,4.9,0,6,0,413041,1851697,13940,707,274.5,0,0,0,13678,0,2938,6574,0,0,0,4191,"('Votes', 'Donald Trump')"
12063,2.8,5114,24,36809,19.9,3106,0,0,2.4,27.1,180603,541943,11070,29,54.2,0,0,0,2486,0,145,908,0,0,0,1355,"('Votes', 'Donald Trump')"
12065,2.3,1753,26.9,44170,17.2,1092,0,0,0,0,0,88713,6403,17,24.7,0,0,0,676,0,68,247,0,0,0,537,"('Votes', 'Donald Trump')"
12067,8.2,765,24.3,39722,20.2,247,0,0,0,0,0,66528,8292,11,16.3,0,0,0,556,0,17,175,0,0,0,297,"('Votes', 'Donald Trump')"
12069,8.5,34327,27.7,45035,13.8,26755,5.6,0,8.7,27.5,825472,3441893,11391,2488,316.6,0,0,0,26393,0,2916,12187,0,0,0,10607,"('Votes', 'Donald Trump')"
12071,15.1,63839,26.9,47439,15.4,64852,4.2,2.3,13.6,26.5,1181824,9193114,15708,4095,788.7,0,0,0,51659,0,8619,23939,0,0,0,19155,"('Votes', 'Donald Trump')"
12073,6.5,17802,19.9,46369,23.2,24022,15,3.1,4.1,29.8,593440,3533827,13451,1114,413.1,0,0,0,9083,0,2763,8816,0,0,0,8642,"('Votes', 'Donald Trump')"
12075,3.2,4599,28.1,34348,23.7,3663,0,0,0,22.8,130976,346356,8920,49,36.5,0,0,0,3745,0,256,994,0,0,0,1275,"('Votes', 'Donald Trump')"
12077,3.4,645,28.7,39681,24.1,489,0,0,0,0,0,24403,3129,9,10,0,0,0,160,0,7,68,0,0,0,114,"('Votes', 'Donald Trump')"
12079,4.1,1562,27.5,33833,22.5,1092,0,0,0,0,0,124831,6578,33,27.6,0,0,0,795,0,54,266,0,0,0,472,"('Votes', 'Donald Trump')"
12081,12.7,33883,23.9,47876,15.1,29906,3.8,2.6,7.5,27.9,2985063,3874822,12339,3565,434.5,0,0,0,26320,0,4582,13462,0,0,0,9409,"('Votes', 'Donald Trump')"
12083,7.6,39952,24.8,39453,18.1,29443,7.5,2.4,8.2,27.6,1841509,4218810,13060,754,209.1,0,0,0,31370,0,3283,11176,0,0,0,9871,"('Votes', 'Donald Trump')"
12085,9.8,16999,24.4,49846,13,18387,1.7,2.2,5.8,27.6,856090,2470433,17790,432,269.2,0,0,0,16065,0,3584,6755,0,0,0,3906,"('Votes', 'Donald Trump')"
12086,51.3,60168,29,43100,19.9,403672,11.4,2.2,60.5,28.9,9347116,34530470,14074,7731,1315.5,0,0,0,40156,0,5194,111898,0,0,0,16170,"('Votes', 'Marco Rubio')"
12087,17.4,7691,18.8,53607,13.5,13973,3.4,1.6,0,24.7,0,1387603,18900,188,74.3,0,0,0,6030,0,978,2736,0,0,0,1058,"('Votes', 'Donald Trump')"
12089,2.6,9109,29,55315,12.6,6273,2.7,0,0,27.5,696212,630924,9219,587,113,0,0,0,9192,0,1050,3920,0,0,0,3400,"('Votes', 'Donald Trump')"
12091,6.6,30257,22.9,54684,13.4,18467,0,4.2,4.1,27.8,656730,3031043,16754,590,194.4,0,0,0,17770,0,3187,8836,0,0,0,8201,"('Votes', 'Donald Trump')"
12093,12.1,3063,25.3,34570,26.9,2828,0,0,0,0,0,430587,10758,17,52,0,0,0,2202,0,149,731,0,0,0,574,"('Votes', 'Donald Trump')"
12095,19,66314,26.3,47581,17,113155,10.9,6.1,20.9,29.9,10921814,19195634,18005,9246,1268.5,0,0,0,41097,0,7394,31850,0,0,0,19378,"('Votes', 'Donald Trump')"
12097,19.9,16395,30.6,43891,17.9,24646,0,5.4,37.6,29,644949,2868737,11107,3414,202.4,0,0,0,10345,0,923,5734,0,0,0,4191,"('Votes', 'Donald Trump')"
12099,22.6,99057,24.5,52432,14.5,163433,8.9,3.1,14.4,27.8,4240652,19321650,15278,5066,670.2,0,0,0,66065,0,11937,30836,0,0,0,15311,"('Votes', 'Donald Trump')"
12101,9,50239,30,43888,13.9,38812,0,3.3,9.1,28.3,745172,4746208,10328,2785,622.2,0,0,0,33536,0,3830,13836,0,0,0,12409,"('Votes', 'Donald Trump')"
12103,11.4,94997,23.4,45535,14.1,98528,4.6,3.8,5,29.4,8062020,14826852,16244,1733,3347.5,0,0,0,61133,0,10973,29966,0,0,0,21984,"('Votes', 'Donald Trump')"
12105,10.2,51949,25.8,43113,18.2,45012,7.1,3.3,12.8,25.4,7178034,6420144,11195,2559,334.9,0,0,0,33187,0,3835,18790,0,0,0,15548,"('Votes', 'Donald Trump')"
12107,4.8,8293,28.1,32497,26.4,5259,8.5,0,0,0,982580,671648,9108,29,102.2,0,0,0,5119,0,290,1553,0,0,0,1672,"('Votes', 'Donald Trump')"
12109,6.4,19172,25.7,64876,9.6,19871,2.3,2.7,4.9,26.1,533263,2039710,11601,2786,316.4,0,0,0,24205,0,3861,13702,0,0,0,7828,"('Votes', 'Donald Trump')"
12111,14.9,26490,28.3,43413,18.4,24858,12.8,2.4,13.9,31.7,916481,3697675,14197,962,485.7,0,0,0,18350,0,2094,6200,0,0,0,3970,"('Votes', 'Donald Trump')"
12113,4.4,20921,27.1,57703,12.3,12874,2.2,0,2.6,31.5,74894,1107974,7499,1127,149.6,0,0,0,16044,0,1956,7913,0,0,0,7483,"('Votes', 'Donald Trump')"
12115,12,47357,21.9,49052,12.2,46390,2.1,1.5,5.3,26.2,1366676,5599478,15181,2093,682.6,0,0,0,34593,0,8100,17870,0,0,0,10097,"('Votes', 'Donald Trump')"
12117,11.8,30528,26.3,58175,11.3,46725,5.4,3.4,11.2,28.8,1634749,6872148,16831,967,1367,0,0,0,25763,0,4343,17843,0,0,0,11942,"('Votes', 'Donald Trump')"
12119,5.8,18121,24.6,48493,12,5207,0,0,4.5,31.4,367864,672106,9244,2570,170.8,0,0,0,17769,0,2375,7716,0,0,0,4417,"('Votes', 'Donald Trump')"
12121,5.9,4324,26,35698,23.6,3112,5.2,0,3.4,0,0,353760,8962,41,60.3,0,0,0,2844,0,198,858,0,0,0,1645,"('Votes', 'Donald Trump')"
12123,2.4,2310,21.1,36356,16.7,1475,0,0,0,0,595497,207073,9886,24,21.6,0,0,0,1203,0,61,358,0,0,0,551,"('Votes', 'Donald Trump')"
12125,2.6,1931,22.9,42660,19.6,722,0,0,0,37.1,0,42047,2855,22,63.8,0,0,0,719,0,29,232,0,0,0,370,"('Votes', 'Donald Trump')"
12127,7,54343,25.4,42457,16.8,46499,4.1,2.7,6.8,0,1948646,6099931,12230,1373,449.2,0,0,0,34167,0,3967,13493,0,0,0,9915,"('Votes', 'Donald Trump')"
12129,2.8,3447,30.4,52691,14.4,2750,0,0,0,0,0,167697,5544,106,50.8,0,0,0,1664,0,190,586,0,0,0,1319,"('Votes', 'Donald Trump')"
12131,5,6636,25.5,43640,17.9,7065,0,0,0,24.3,0,705008,13387,1076,53,0,0,0,6650,0,877,2403,0,0,0,2548,"('Votes', 'Donald Trump')"
12133,2.8,2088,28.1,38501,20.1,1273,0,0,0,40.1,0,177286,7747,21,42.7,0,0,0,1739,0,112,615,0,0,0,1251,"('Votes', 'Donald Trump')"
13001,5.5,1009,20.9,36786,22.9,1627,0,0,2.7,21.5,347120,179447,10022,3,36,304,0,0,1290,0,83,462,0,0,0,914,"('Votes', 'Donald Trump')"
13003,12.2,540,21.2,30049,32.2,582,0,0,0,27.5,0,35656,4367,0,24.7,45,0,0,619,0,14,73,0,0,0,183,"('Votes', 'Donald Trump')"
13005,5.2,502,24.2,33757,19,716,0,0,0,26.3,165420,68612,6495,0,42.9,110,0,0,904,0,57,246,0,0,0,341,"('Votes', 'Donald Trump')"
13007,0.6,136,26.9,27353,31.8,133,0,0,0,30.1,0,5320,1421,0,10.1,25,0,0,262,0,8,42,0,0,0,87,"('Votes', 'Donald Trump')"
13009,2.6,3079,20.5,32751,30,4071,0,1.6,1,26.6,0,524150,11267,39,177.3,350,0,0,2069,0,184,961,0,0,0,880,"('Votes', 'Donald Trump')"
13011,3.4,1262,29.4,41141,16.7,0,0,0,0,0,0,233863,14223,17,79.3,251,0,0,1806,0,84,443,0,0,0,1050,"('Votes', 'Donald Trump')"
